PARAJE;MES;TMED;TMAX;TMIN;HRMED;HRMAX;HRMIN;PREC;RADMED;VVMED;VVMAX;DVMED;ETO;FECHA
La Calavera;Julio;27.16;34.3;21.26;43.69;72.23;21.59;0.75;279.1;2.22;8.59;96.68;6.95;13/07/2025
La Calavera;Julio;26.78;34.14;18.56;50.45;82.41;24.27;0.0;343.74;2.38;9.88;99.28;7.5;14/07/2025
La Calavera;Julio;25.69;31.96;19.13;61.42;80.66;36.95;1.25;230.21;2.04;8.66;99.7;5.58;15/07/2025
La Calavera;Julio;25.72;31.84;19.9;58.56;86.53;30.83;0.0;311.62;2.41;9.38;70.67;6.66;16/07/2025
La Calavera;Julio;25.03;32.22;17.26;53.65;80.42;26.26;0.0;327.41;2.17;8.84;116.0;6.82;17/07/2025
La Calavera;Julio;24.89;31.78;17.14;57.71;81.97;30.85;0.0;335.88;2.1;8.54;170.92;6.65;18/07/2025
La Calavera;Julio;25.68;32.77;18.1;55.14;80.85;26.9;0.0;339.36;2.34;8.98;104.06;7.19;19/07/2025
La Calavera;Julio;26.72;33.11;20.4;50.9;79.35;26.14;0.0;322.48;2.95;8.74;97.31;7.59;20/07/2025
La Calavera;Julio;27.66;34.34;20.78;44.73;67.89;24.44;0.0;326.41;2.8;9.66;64.74;7.98;21/07/2025
La Calavera;Julio;27.73;34.54;21.56;44.37;69.86;19.05;0.0;331.43;2.88;8.26;30.16;8.24;22/07/2025
La Calavera;Julio;27.74;35.12;20.32;40.69;68.3;21.22;0.0;328.15;2.44;9.23;35.02;7.76;23/07/2025
La Calavera;Julio;27.22;34.88;19.27;40.97;61.0;23.07;0.0;333.67;2.12;9.0;113.86;7.5;24/07/2025
La Calavera;Julio;26.96;34.58;18.84;48.0;73.8;27.54;0.0;326.02;2.24;9.15;143.28;7.24;25/07/2025
La Calavera;Julio;26.51;33.74;18.22;51.44;73.71;29.21;0.0;320.4;1.97;8.5;140.08;6.72;26/07/2025
La Calavera;Julio;28.24;36.36;18.66;37.89;65.38;17.83;0.0;337.16;2.46;11.1;182.9;8.07;27/07/2025
La Calavera;Julio;27.27;33.88;20.6;42.34;72.54;21.38;0.0;312.5;2.3;9.2;108.66;7.16;28/07/2025
La Calavera;Julio;26.86;33.9;18.73;48.94;80.09;26.13;0.0;328.2;1.89;8.82;126.69;6.76;29/07/2025
La Calavera;Julio;27.32;35.88;18.37;53.43;83.03;20.85;0.0;320.35;2.48;10.16;88.27;7.62;30/07/2025
La Calavera;Julio;27.05;32.74;22.34;53.26;75.02;30.29;0.0;239.86;2.66;9.91;64.97;6.28;31/07/2025
La Calavera;Agosto;25.49;32.84;18.78;54.9;79.97;29.49;0.0;264.56;2.35;9.11;137.63;6.27;01/08/2025
La Calavera;Agosto;27.43;35.46;20.4;60.22;82.8;31.63;1.0;277.56;1.82;10.12;157.07;6.14;02/08/2025
La Calavera;Agosto;27.38;34.04;20.33;62.66;86.42;31.84;0.0;305.77;2.12;8.64;130.22;6.58;03/08/2025
La Calavera;Agosto;27.12;34.39;21.62;65.04;86.3;33.65;0.0;288.39;2.18;9.02;125.89;6.47;04/08/2025
La Calavera;Agosto;27.2;33.21;22.41;64.7;81.96;38.12;0.0;290.68;2.34;9.29;152.82;6.42;05/08/2025
La Calavera;Agosto;27.3;34.78;20.24;57.35;84.76;28.33;0.0;314.22;2.17;8.52;151.98;6.94;06/08/2025
La Calavera;Agosto;27.3;35.61;18.4;47.82;79.24;20.19;0.0;281.44;1.81;8.46;150.23;6.42;07/08/2025
La Calavera;Agosto;27.45;36.15;18.47;37.28;59.3;16.46;0.0;313.97;2.14;9.4;180.81;7.5;08/08/2025
La Calavera;Agosto;27.46;37.7;16.63;37.54;61.34;12.02;0.0;317.8;1.74;8.84;165.32;7.18;09/08/2025
La Calavera;Agosto;28.7;38.13;18.78;38.65;66.81;14.03;0.0;309.07;2.09;9.0;151.7;7.6;10/08/2025
La Calavera;Agosto;27.88;36.0;20.44;52.46;74.98;26.16;0.0;292.01;2.1;8.79;93.44;6.84;11/08/2025
La Calavera;Agosto;27.99;33.39;23.08;47.56;75.16;22.04;0.3;267.0;3.6;9.56;56.24;7.71;12/08/2025
La Calavera;Agosto;25.86;30.13;21.7;59.07;73.37;48.54;8.7;220.98;2.92;9.48;101.85;5.41;13/08/2025
La Calavera;Agosto;25.5;32.73;18.45;59.23;81.92;32.42;0.0;314.85;2.0;9.2;174.1;6.31;14/08/2025
La Calavera;Agosto;25.4;33.44;16.37;55.44;83.98;22.26;0.0;319.65;2.17;9.48;155.11;6.73;15/08/2025
La Calavera;Agosto;24.94;33.1;16.33;59.71;82.23;29.09;0.0;314.59;1.89;8.91;162.26;6.26;16/08/2025
La Calavera;Agosto;26.74;34.75;18.92;45.1;83.69;17.78;0.0;318.7;2.16;8.57;202.27;7.02;17/08/2025
La Calavera;Agosto;26.7;35.4;17.68;39.36;68.94;15.57;0.0;317.79;2.29;10.45;180.5;7.38;18/08/2025
La Calavera;Agosto;26.56;35.56;15.86;43.42;66.56;15.47;0.0;300.63;2.17;8.72;143.69;7.04;19/08/2025
La Calavera;Agosto;26.0;33.17;17.24;52.74;75.36;30.3;0.0;283.29;2.0;8.81;142.74;5.89;20/08/2025
La Calavera;Agosto;25.09;31.1;18.95;57.82;81.28;29.38;1.65;180.24;2.02;6.88;95.99;4.67;21/08/2025
La Calavera;Agosto;25.38;32.23;18.02;56.97;84.09;29.08;0.0;288.72;1.88;8.38;125.34;5.84;22/08/2025
La Calavera;Agosto;25.78;34.54;17.09;50.85;83.78;20.87;0.0;304.62;2.19;9.1;128.6;6.76;23/08/2025
La Calavera;Agosto;25.42;32.02;18.01;60.09;81.31;35.71;0.0;271.04;2.12;8.52;90.03;5.65;24/08/2025
La Calavera;Agosto;25.5;31.84;19.14;61.14;81.7;33.87;0.0;255.0;1.72;8.36;108.63;5.26;25/08/2025
La Calavera;Agosto;25.53;31.9;18.88;63.22;84.34;36.55;0.0;215.13;2.03;8.79;106.82;4.93;26/08/2025
La Calavera;Agosto;25.45;33.4;19.02;64.47;87.58;27.6;3.85;245.72;1.64;9.79;201.3;5.32;27/08/2025
La Calavera;Agosto;25.08;32.62;16.92;59.79;85.7;31.78;0.0;281.88;2.03;9.41;168.89;5.84;28/08/2025
La Calavera;Agosto;24.46;32.06;17.4;64.11;86.05;35.55;0.0;252.94;1.63;9.14;171.08;5.05;29/08/2025
La Calavera;Agosto;24.68;32.01;17.14;52.16;83.06;21.8;0.0;255.78;1.84;9.25;99.6;5.53;30/08/2025
La Calavera;Agosto;23.3;29.62;16.05;51.54;76.52;29.81;0.0;243.88;1.88;8.34;119.12;5.06;31/08/2025
La Calavera;Septiembre;24.47;31.88;17.39;61.71;85.7;33.15;0.0;248.55;2.21;9.7;173.16;5.45;01/09/2025
La Calavera;Septiembre;22.87;29.42;15.5;60.58;82.35;31.7;0.0;197.8;1.62;8.35;134.49;4.28;02/09/2025
La Calavera;Septiembre;23.85;30.12;18.04;59.62;80.6;33.86;0.0;257.95;1.7;8.38;155.39;5.0;03/09/2025
La Calavera;Septiembre;23.7;30.24;16.49;60.04;80.04;35.15;0.0;276.42;2.02;8.84;135.33;5.3;04/09/2025
La Calavera;Septiembre;23.18;29.44;17.7;64.57;81.2;37.78;0.0;186.45;1.76;9.01;56.48;4.18;05/09/2025
La Calavera;Septiembre;23.4;29.6;17.19;62.93;82.29;38.4;0.0;258.06;1.91;8.06;158.81;4.88;06/09/2025
La Calavera;Septiembre;23.21;29.03;17.8;63.2;82.93;36.72;0.0;215.92;2.04;8.55;88.97;4.54;07/09/2025
La Calavera;Septiembre;22.83;28.87;17.74;64.32;81.9;40.75;3.75;219.52;2.0;8.18;75.61;4.5;08/09/2025
La Calavera;Septiembre;21.7;27.61;15.46;63.66;81.63;40.78;0.1;209.04;2.15;8.82;120.66;4.29;09/09/2025
La Calavera;Septiembre;22.49;28.41;15.98;44.96;75.17;19.94;0.0;266.77;2.64;9.67;242.7;5.8;10/09/2025
La Calavera;Septiembre;20.32;26.04;16.43;58.06;79.6;36.6;0.7;189.47;2.67;10.09;100.8;4.45;11/09/2025
La Calavera;Septiembre;20.3;25.3;14.6;70.51;88.16;50.28;22.2;159.54;2.58;10.9;97.14;3.52;12/09/2025
La Calavera;Septiembre;21.69;28.18;14.94;65.42;83.1;43.28;15.5;210.24;2.72;9.65;78.28;4.19;13/09/2025
La Calavera;Septiembre;22.42;27.48;17.0;64.0;82.6;46.18;9.3;142.68;2.56;9.91;34.44;3.61;14/09/2025
La Calavera;Septiembre;23.66;29.65;18.44;66.4;86.74;41.6;0.15;225.91;1.93;8.44;41.75;4.45;15/09/2025
La Calavera;Septiembre;23.84;30.09;18.52;69.08;88.81;39.65;0.0;244.97;1.7;7.66;168.9;4.55;16/09/2025
La Calavera;Septiembre;23.06;29.35;17.42;71.04;90.04;44.45;0.05;190.6;1.34;7.5;164.04;3.68;17/09/2025
La Calavera;Septiembre;23.8;30.05;19.49;70.96;86.85;41.68;0.0;199.44;1.44;7.68;162.62;3.89;18/09/2025
La Calavera;Septiembre;21.66;26.16;17.73;76.06;89.98;44.52;4.15;165.54;1.74;9.09;173.34;3.38;19/09/2025
La Calavera;Septiembre;22.22;27.38;17.64;68.98;90.43;44.9;0.0;175.4;2.02;7.95;119.37;3.67;20/09/2025
La Calavera;Septiembre;22.46;28.19;17.85;67.94;87.55;41.97;0.0;192.52;1.68;7.72;197.48;3.75;21/09/2025
La Calavera;Septiembre;23.09;29.86;17.77;63.16;87.75;35.43;0.0;226.72;1.6;7.57;180.7;4.27;22/09/2025
La Calavera;Septiembre;22.62;29.08;16.48;54.06;82.16;31.09;0.0;228.42;2.21;8.14;131.51;4.69;23/09/2025
La Calavera;Septiembre;22.02;30.82;14.61;62.0;87.78;27.78;0.0;230.62;1.58;9.21;188.19;4.42;24/09/2025
La Calavera;Septiembre;24.7;31.94;17.02;47.12;75.09;24.34;0.0;217.52;2.46;9.66;191.74;5.49;25/09/2025
La Calavera;Septiembre;23.36;28.85;17.9;51.25;68.25;29.79;0.0;228.78;2.44;7.75;265.33;5.26;26/09/2025
La Calavera;Septiembre;21.16;28.04;14.23;52.65;78.44;30.42;0.0;235.86;2.34;8.26;115.92;4.8;27/09/2025
La Calavera;Septiembre;21.08;28.34;14.25;60.06;86.6;30.2;0.05;238.53;1.96;9.21;76.72;4.47;28/09/2025
La Calavera;Septiembre;19.99;27.88;12.19;65.05;86.1;34.89;0.0;237.08;1.52;7.42;181.17;3.94;29/09/2025
La Calavera;Septiembre;20.32;28.46;12.88;65.93;84.36;35.25;0.0;230.36;1.59;7.34;125.82;3.94;30/09/2025
La Calavera;Octubre;22.89;30.97;18.22;66.1;90.2;27.62;0.0;208.08;1.36;7.06;239.63;3.97;01/10/2025
La Calavera;Octubre;22.4;29.67;13.5;48.96;81.07;24.5;0.0;220.59;2.19;9.48;98.22;4.66;02/10/2025
La Calavera;Octubre;20.83;28.26;13.72;44.64;72.91;24.92;0.0;168.3;3.2;11.17;233.59;4.89;03/10/2025
La Calavera;Octubre;18.22;26.59;10.46;49.0;76.32;18.99;0.0;227.04;2.13;9.1;230.7;4.39;04/10/2025
La Calavera;Octubre;18.32;27.0;9.08;51.96;78.13;23.7;0.0;221.02;1.67;7.46;193.96;3.86;05/10/2025
La Calavera;Octubre;18.98;27.37;11.67;58.98;81.44;27.08;0.0;207.51;1.66;7.5;147.39;3.74;06/10/2025
La Calavera;Octubre;20.08;30.14;11.23;55.04;80.28;18.72;0.0;205.25;1.88;9.14;169.0;4.45;07/10/2025
La Calavera;Octubre;20.9;28.25;14.01;57.53;77.28;34.33;0.0;195.03;1.76;8.02;232.85;3.78;08/10/2025
La Calavera;Octubre;19.63;27.44;11.76;66.0;86.16;41.28;0.0;200.58;1.62;7.75;138.41;3.39;09/10/2025
La Calavera;Octubre;19.75;26.54;14.2;70.44;86.65;43.1;0.0;181.82;1.44;6.88;121.16;3.08;10/10/2025
La Calavera;Octubre;19.36;25.62;13.2;71.55;86.82;49.28;0.0;174.71;1.4;6.6;95.23;2.81;11/10/2025
La Calavera;Octubre;19.48;24.92;15.18;70.22;86.14;47.92;0.0;140.36;1.7;6.66;81.9;2.74;12/10/2025
La Calavera;Octubre;18.69;24.88;13.43;57.12;84.43;32.36;0.0;201.51;2.42;8.16;129.21;3.81;13/10/2025
La Calavera;Octubre;18.9;26.6;10.72;53.06;83.54;25.49;0.0;159.77;1.98;8.15;220.42;3.58;14/10/2025
La Calavera;Octubre;17.34;23.98;10.39;47.87;78.41;22.08;0.0;192.58;2.31;8.5;57.09;3.78;15/10/2025
La Calavera;Octubre;14.91;23.01;7.54;54.68;82.89;22.46;0.0;189.64;1.66;7.1;206.48;3.12;16/10/2025
La Calavera;Octubre;15.24;24.26;7.48;51.44;79.36;17.19;0.0;192.97;1.72;8.16;164.83;3.31;17/10/2025
La Calavera;Octubre;15.52;24.98;7.95;57.93;79.26;21.57;0.0;177.52;1.42;7.85;203.6;3.03;18/10/2025
La Calavera;Octubre;15.65;25.04;7.38;62.84;83.06;30.2;0.0;183.96;1.58;8.23;173.86;3.04;19/10/2025
La Calavera;Octubre;14.76;21.68;7.71;67.56;85.02;40.26;0.55;122.0;1.53;8.0;191.52;2.3;20/10/2025
La Calavera;Octubre;14.9;21.32;8.8;66.96;82.12;45.49;0.05;108.72;1.17;4.94;220.07;1.96;21/10/2025
La Calavera;Octubre;16.23;20.52;12.16;72.95;88.2;54.48;17.75;91.32;1.72;8.6;245.22;2.22;22/10/2025
La Calavera;Octubre;15.64;19.31;12.3;70.62;87.16;50.24;0.45;100.84;1.8;7.42;141.27;2.01;23/10/2025
La Calavera;Octubre;15.44;22.22;9.86;64.86;88.14;33.24;0.0;152.55;1.38;8.14;292.2;2.42;24/10/2025
La Calavera;Octubre;14.62;22.74;8.3;64.09;83.59;35.7;0.0;183.74;1.56;8.06;206.87;2.66;25/10/2025
La Calavera;Octubre;15.0;23.46;6.7;66.95;86.02;34.82;0.0;180.42;1.59;7.33;203.66;2.71;26/10/2025
La Calavera;Octubre;15.93;21.54;9.8;60.78;78.26;38.04;0.0;155.81;1.72;6.71;280.5;2.64;27/10/2025
La Calavera;Octubre;13.62;20.38;7.63;68.83;84.83;46.27;0.0;148.27;1.35;6.15;200.68;2.08;28/10/2025
La Calavera;Octubre;15.44;25.37;7.71;63.31;84.73;26.74;0.05;172.58;1.13;6.3;235.8;2.48;29/10/2025
La Calavera;Octubre;17.37;25.18;10.7;62.85;81.38;34.62;0.0;169.92;1.5;6.22;240.29;2.7;30/10/2025
La Calavera;Octubre;16.99;26.3;9.97;62.74;85.48;31.76;0.0;156.4;1.06;6.32;110.73;2.36;31/10/2025
La Calavera;Noviembre;21.07;27.52;16.07;61.67;79.3;33.6;0.0;131.17;1.64;6.37;248.44;2.88;01/11/2025
La Calavera;Noviembre;17.9;26.34;12.08;58.22;73.91;29.08;0.0;140.18;1.91;8.89;221.02;3.17;02/11/2025
La Calavera;Noviembre;17.51;25.39;10.34;54.92;71.7;31.36;0.0;168.4;2.48;10.36;227.12;3.5;03/11/2025
La Calavera;Noviembre;17.53;23.9;10.61;59.42;76.77;38.83;0.05;162.6;2.42;8.81;182.4;3.14;04/11/2025
La Calavera;Noviembre;16.48;20.71;11.87;57.98;76.97;39.98;0.0;132.03;2.58;10.66;143.47;2.76;05/11/2025
La Calavera;Noviembre;16.04;20.32;11.9;65.26;84.26;48.21;6.35;104.5;2.3;8.72;27.49;2.0;06/11/2025
La Calavera;Noviembre;16.45;22.48;10.26;62.24;82.7;42.22;0.0;120.76;2.54;7.26;135.26;2.66;07/11/2025
La Calavera;Noviembre;14.9;19.68;9.16;56.17;74.98;35.51;0.75;154.68;2.45;10.56;245.48;2.62;08/11/2025
La Calavera;Noviembre;13.6;20.23;7.24;60.76;80.27;34.84;0.0;139.67;1.6;6.24;179.73;2.19;09/11/2025
La Calavera;Noviembre;14.88;19.62;11.33;56.77;78.4;31.32;0.0;139.36;2.5;11.58;276.2;2.72;10/11/2025
La Calavera;Noviembre;14.96;19.85;10.82;53.4;66.0;33.3;0.15;127.96;2.2;10.6;308.51;2.66;11/11/2025
La Calavera;Noviembre;14.06;19.55;8.43;55.88;77.18;36.48;0.15;140.42;2.24;8.06;282.92;2.49;12/11/2025
La Calavera;Noviembre;15.8;22.21;9.84;57.92;73.44;34.21;0.0;143.06;2.5;10.01;300.56;3.1;13/11/2025
La Calavera;Noviembre;15.0;19.25;12.39;61.18;76.16;41.4;0.0;85.44;2.06;9.31;138.53;2.22;14/11/2025
La Calavera;Noviembre;13.36;17.11;9.42;63.48;75.29;49.79;0.25;101.1;1.9;7.4;218.64;1.78;15/11/2025
La Calavera;Noviembre;12.5;19.43;6.54;60.8;79.67;34.5;0.0;138.46;1.53;8.18;261.4;1.93;16/11/2025
La Calavera;Noviembre;14.87;21.0;6.84;55.2;78.16;32.05;0.0;110.34;2.82;11.23;114.38;2.82;17/11/2025
La Calavera;Noviembre;14.0;19.26;9.22;65.1;84.9;40.92;0.75;129.95;1.92;9.2;110.8;1.95;18/11/2025
La Calavera;Noviembre;11.66;18.76;5.3;72.42;87.25;43.48;0.0;116.44;1.24;6.55;214.1;1.5;19/11/2025
La Calavera;Noviembre;11.6;18.23;6.03;74.74;88.12;49.18;0.05;108.59;1.22;6.85;282.53;1.4;20/11/2025
La Calavera;Noviembre;11.64;18.42;5.03;74.27;89.58;44.03;0.15;95.96;1.27;5.86;106.75;1.5;21/11/2025
La Calavera;Noviembre;11.86;16.96;5.96;77.69;88.99;56.73;2.45;83.48;1.16;6.43;100.24;1.18;22/11/2025
La Calavera;Noviembre;11.83;18.02;6.73;58.71;89.98;33.25;0.1;136.07;2.56;11.23;236.46;2.22;23/11/2025
La Calavera;Noviembre;10.35;17.52;3.21;61.86;84.9;36.11;0.0;125.81;1.59;8.86;136.41;1.7;24/11/2025
La Calavera;Noviembre;10.69;19.02;2.92;73.56;87.4;49.12;0.0;102.83;1.44;8.14;228.42;1.5;25/11/2025
La Calavera;Noviembre;12.24;19.58;5.72;76.35;88.66;47.18;0.0;121.78;1.16;5.52;110.28;1.4;26/11/2025
La Calavera;Noviembre;15.38;20.68;10.48;64.49;86.4;40.06;0.0;91.16;2.34;8.56;145.92;2.2;27/11/2025
La Calavera;Noviembre;12.42;18.59;8.01;74.68;89.26;53.6;5.65;83.03;1.05;7.22;288.47;1.15;28/11/2025
La Calavera;Noviembre;12.23;19.89;5.67;70.63;89.5;41.36;0.15;123.73;1.06;6.52;272.54;1.36;29/11/2025
La Calavera;Noviembre;11.68;19.17;5.3;73.4;88.96;44.36;0.0;130.86;1.66;7.46;265.5;1.64;30/11/2025
La Calavera;Diciembre;11.46;19.44;4.34;75.91;91.08;41.45;0.0;124.4;1.51;6.57;40.5;1.6;01/12/2025
La Calavera;Diciembre;12.58;16.56;9.82;79.68;89.85;58.56;4.35;73.47;1.96;7.76;126.2;1.28;02/12/2025
La Calavera;Diciembre;11.57;14.71;8.32;63.94;88.24;44.05;12.25;57.42;3.72;10.98;179.06;1.98;03/12/2025
La Calavera;Diciembre;8.52;15.08;1.12;58.29;79.3;34.72;0.0;128.33;2.0;7.82;222.56;1.72;04/12/2025
La Calavera;Diciembre;11.79;17.05;7.79;53.81;64.6;38.59;0.0;99.25;3.05;11.03;248.15;2.53;05/12/2025
La Calavera;Diciembre;7.7;12.74;1.14;47.9;75.97;27.14;0.0;116.05;1.93;9.23;290.02;1.65;06/12/2025
La Calavera;Diciembre;9.65;14.81;5.38;43.37;60.04;26.29;0.0;127.02;2.76;9.11;241.48;2.43;07/12/2025
La Calavera;Diciembre;12.55;18.92;5.09;49.13;67.67;34.68;0.0;56.57;3.21;9.29;226.9;2.8;08/12/2025
La Calavera;Diciembre;12.77;15.97;9.26;41.25;59.51;30.48;0.0;106.29;4.3;14.01;314.55;3.23;09/12/2025
La Calavera;Diciembre;10.17;17.92;3.1;52.21;79.53;25.28;0.0;128.46;1.36;6.24;297.5;1.57;10/12/2025
La Calavera;Diciembre;12.18;19.66;3.39;54.83;71.4;36.94;0.0;86.98;2.48;9.71;305.37;2.32;11/12/2025
La Calavera;Diciembre;15.23;20.0;9.32;52.96;75.3;35.69;0.0;82.84;3.12;10.3;246.47;2.78;12/12/2025
La Calavera;Diciembre;17.5;21.24;10.46;43.24;63.02;30.26;0.0;93.96;3.7;9.88;222.34;3.34;13/12/2025
La Calavera;Diciembre;11.43;20.26;4.89;64.86;84.51;35.29;0.0;113.27;1.0;5.57;257.89;1.32;14/12/2025
La Calavera;Diciembre;9.57;17.68;4.2;73.8;87.89;41.24;0.0;92.77;0.91;4.26;193.32;1.12;15/12/2025
La Calavera;Diciembre;9.93;16.3;4.96;79.31;89.04;58.86;0.0;79.87;1.22;5.7;160.13;1.11;16/12/2025
La Calavera;Diciembre;9.68;15.94;3.96;75.3;87.58;56.42;0.0;96.7;1.02;3.95;156.52;0.96;17/12/2025
La Calavera;Diciembre;9.9;17.23;4.2;69.35;87.65;37.36;0.0;113.84;1.3;6.1;255.77;1.34;18/12/2025
La Calavera;Diciembre;8.84;16.86;3.26;77.76;87.76;52.62;0.0;85.58;0.92;4.58;205.39;1.0;19/12/2025
La Calavera;Diciembre;11.66;17.34;5.18;81.7;89.94;63.9;0.25;71.99;1.48;6.68;187.1;1.0;20/12/2025
La Calavera;Diciembre;15.34;20.17;10.96;64.42;86.13;36.56;0.1;79.28;1.84;10.64;243.28;1.9;21/12/2025
La Calavera;Diciembre;13.8;19.91;8.19;53.5;66.98;31.22;0.0;119.02;2.47;8.82;227.67;2.67;22/12/2025
La Calavera;Diciembre;10.7;19.7;4.33;70.62;87.24;39.88;0.0;117.62;0.9;5.86;163.36;1.16;23/12/2025
La Calavera;Diciembre;10.02;20.68;3.04;73.98;89.39;38.86;0.0;118.59;0.9;4.76;217.36;1.23;24/12/2025
La Calavera;Diciembre;10.22;19.7;4.16;69.29;86.04;33.56;0.0;116.99;0.95;4.86;303.52;1.25;25/12/2025
La Calavera;Diciembre;11.42;19.16;4.27;53.94;84.52;23.84;0.0;104.65;2.42;8.94;177.05;2.36;26/12/2025
La Calavera;Diciembre;8.36;15.06;2.48;54.81;73.45;34.46;0.0;122.15;2.32;8.16;27.27;1.86;27/12/2025
La Calavera;Diciembre;6.88;15.28;-1.72;63.94;82.88;32.75;0.05;124.48;1.65;6.66;189.84;1.54;28/12/2025
La Calavera;Diciembre;10.9;16.5;7.1;57.34;69.74;36.62;0.0;91.91;1.89;7.73;219.29;2.02;29/12/2025
La Calavera;Diciembre;9.5;15.04;4.56;61.17;75.76;39.74;0.0;107.15;2.22;6.97;257.3;1.82;30/12/2025
La Calavera;Diciembre;6.8;14.02;0.4;61.97;77.56;42.44;0.0;111.22;1.56;7.22;110.3;1.42;31/12/2025
La Carrichosa;Enero;8.71;16.24;3.21;70.71;88.98;45.22;0.08;107.2;0.92;5.17;266.42;1.0;01/01/2025
La Carrichosa;Enero;8.73;14.68;4.08;72.17;90.26;50.17;0.16;88.92;1.14;6.82;309.17;1.12;02/01/2025
La Carrichosa;Enero;8.85;16.61;2.5;69.3;90.75;41.61;0.08;110.88;0.99;5.58;298.69;1.13;03/01/2025
La Carrichosa;Enero;9.81;16.87;4.47;69.04;87.73;44.0;0.35;105.25;1.3;7.32;287.48;1.37;04/01/2025
La Carrichosa;Enero;9.91;17.38;3.7;63.81;87.56;35.37;0.16;111.34;1.4;7.33;295.25;1.43;05/01/2025
La Carrichosa;Enero;10.14;17.07;4.91;61.8;81.43;38.42;0.0;111.02;1.53;6.9;294.34;1.49;06/01/2025
La Carrichosa;Enero;8.85;16.33;3.27;69.76;90.3;42.28;1.62;99.52;1.12;5.88;302.02;1.19;07/01/2025
La Carrichosa;Enero;7.67;15.33;1.89;68.84;90.44;38.76;0.11;119.3;1.25;6.2;274.68;1.13;08/01/2025
La Carrichosa;Enero;8.74;15.76;3.03;63.99;84.35;37.71;0.0;115.66;1.31;7.16;277.92;1.33;09/01/2025
La Carrichosa;Enero;8.75;14.58;3.91;66.26;85.75;42.59;0.18;89.82;1.42;7.44;282.59;1.35;10/01/2025
La Carrichosa;Enero;9.28;15.48;3.77;66.62;86.33;44.99;0.07;94.74;1.41;7.68;314.84;1.29;11/01/2025
La Carrichosa;Enero;8.43;16.01;2.54;66.85;87.05;39.93;0.02;110.19;1.11;6.76;292.68;1.22;12/01/2025
La Carrichosa;Enero;8.73;15.39;3.06;64.4;88.0;38.76;0.19;106.33;1.23;6.64;298.77;1.23;13/01/2025
La Carrichosa;Enero;8.87;15.42;2.72;60.82;82.79;38.16;0.0;112.2;1.88;8.78;299.97;1.59;14/01/2025
La Carrichosa;Enero;9.53;15.58;3.66;61.9;84.6;39.18;0.61;112.25;1.62;8.89;250.55;1.47;15/01/2025
La Carrichosa;Enero;9.59;15.2;5.07;65.03;82.14;43.51;0.35;102.17;1.98;8.0;315.06;1.66;16/01/2025
La Carrichosa;Enero;9.86;16.1;3.77;62.51;80.93;37.39;0.16;106.29;1.81;8.13;251.01;1.66;17/01/2025
La Carrichosa;Enero;9.3;14.91;4.38;68.91;86.64;47.47;0.06;92.44;1.25;6.3;273.53;1.28;18/01/2025
La Carrichosa;Enero;9.33;13.67;5.62;69.53;86.26;48.13;2.12;78.38;1.51;7.56;258.69;1.28;19/01/2025
La Carrichosa;Enero;9.17;13.95;5.0;68.28;87.19;47.25;1.03;93.37;1.89;9.02;229.49;1.44;20/01/2025
La Carrichosa;Enero;8.85;14.5;3.69;65.18;88.45;40.67;2.61;106.85;1.44;7.5;309.96;1.38;21/01/2025
La Carrichosa;Enero;8.76;15.38;3.12;63.05;82.42;40.5;0.57;108.3;1.34;7.08;285.24;1.47;22/01/2025
La Carrichosa;Enero;9.26;14.38;4.56;65.79;84.6;46.61;0.02;110.57;1.63;7.36;282.18;1.46;23/01/2025
La Carrichosa;Enero;10.37;15.48;5.86;64.85;80.55;45.52;0.1;105.93;1.7;8.33;216.83;1.66;24/01/2025
La Carrichosa;Enero;10.47;14.83;7.1;69.06;82.01;50.36;0.53;93.47;1.28;6.32;281.06;1.46;25/01/2025
La Carrichosa;Enero;10.16;16.29;4.8;70.27;89.65;45.84;0.09;107.86;1.09;6.23;257.48;1.39;26/01/2025
La Carrichosa;Enero;9.67;14.6;5.09;70.56;88.03;50.37;1.16;94.44;1.4;7.25;257.29;1.42;27/01/2025
La Carrichosa;Enero;10.08;16.45;4.62;59.84;81.86;36.22;0.05;129.86;1.67;8.94;276.19;1.85;28/01/2025
La Carrichosa;Enero;9.96;16.36;4.75;59.94;78.66;37.71;0.12;115.71;1.52;7.58;296.87;1.72;29/01/2025
La Carrichosa;Enero;11.09;17.07;5.85;56.46;77.56;33.25;0.02;144.44;1.92;8.71;293.72;2.07;30/01/2025
La Carrichosa;Enero;10.55;17.52;4.83;60.38;79.71;39.24;0.43;130.59;1.68;8.46;258.66;1.85;31/01/2025
La Carrichosa;Febrero;11.03;18.04;4.91;57.51;81.58;30.96;0.06;142.72;1.63;9.52;275.79;2.0;01/02/2025
La Carrichosa;Febrero;9.66;15.11;4.77;59.77;81.46;38.59;0.92;129.3;1.87;9.01;275.43;1.88;02/02/2025
La Carrichosa;Febrero;9.11;15.31;3.99;57.13;77.4;33.59;0.0;142.16;2.08;9.46;280.23;2.09;03/02/2025
La Carrichosa;Febrero;9.46;16.32;3.71;54.74;77.65;32.17;0.23;142.83;1.75;8.92;279.42;1.92;04/02/2025
La Carrichosa;Febrero;10.36;16.61;4.3;57.0;78.29;35.59;0.0;131.0;2.19;10.88;268.18;2.12;05/02/2025
La Carrichosa;Febrero;11.23;17.62;5.37;55.36;77.13;32.95;0.02;153.03;2.23;9.63;187.33;2.36;06/02/2025
